ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Ano,Mes,Dia,Dia_da_Semana,Trimestre,Ano_Mes,Valor_Total
TXN000243,2023-01-27,4593,Abajur,Casa e Cozinha,732.74,1,2023,1,27,Friday,1,2023-01,732.74
TXN000244,2023-09-26,1009,Cama,Casa e Cozinha,302.43,3,2023,9,26,Tuesday,3,2023-09,907.29
TXN000245,2024-12-11,9701,Calça Jeans,Roupas,27.42,1,2024,12,11,Wednesday,4,2024-12,27.42
TXN000246,2024-04-07,3287,Jogo De Panelas,Casa e Cozinha,743.37,3,2024,4,7,Sunday,2,2024-04,2230.11
TXN000247,2024-11-14,1514,Smartwatch,Eletrônicos,884.96,2,2024,11,14,Thursday,4,2024-11,1769.92
TXN000248,2024-12-29,5040,Programação Em Python,Livros,145.50,2,2024,12,29,Sunday,4,2024-12,291.00
TXN000249,2023-05-23,1053,Liquidificador,Casa e Cozinha,771.26,5,2023,5,23,Tuesday,2,2023-05,3856.30
TXN000250,2024-01-13,3536,Tapete De Yoga,Esportes,515.48,1,2024,1,13,Saturday,1,2024-01,515.48
TXN000251,2023-03-09,6107,Cafeteira,Casa e Cozinha,242.61,4,2023,3,9,Thursday,1,2023-03,970.44
TXN000252,2024-08-11,5333,Tênis,Roupas,204.85,4,2024,8,11,Sunday,3,2024-08,819.40
TXN000253,2024-04-22,2343,Autoajuda,Livros,129.90,5,2024,4,22,Monday,2,2024-04,649.50
TXN000254,2024-10-17,7543,Boné,Roupas,172.12,1,2024,10,17,Thursday,4,2024-10,172.12
TXN000255,2023-05-08,7868,Meias,Roupas,101.36,3,2023,5,8,Monday,2,2023-05,304.08
TXN000256,2024-12-27,6573,Data Science,Livros,90.17,3,2024,12,27,Friday,4,2024-12,270.51
TXN000257,2023-07-21,2200,Autoajuda,Livros,141.38,5,2023,7,21,Friday,3,2023-07,706.90
TXN000258,2024-06-30,2139,Tapete De Yoga,Esportes,425.22,5,2024,6,30,Sunday,2,2024-06,2126.10
TXN000259,2023-06-07,5339,Garrafa Térmica,Esportes,352.79,5,2023,6,7,Wednesday,2,2023-06,1763.95
TXN000260,2023-02-12,4811,Smartphone,Eletrônicos,239.49,5,2023,2,12,Sunday,1,2023-02,1197.45
TXN000261,2023-09-29,7252,Mochila,Esportes,311.21,1,2023,9,29,Friday,3,2023-09,311.21
TXN000262,2024-05-24,1152,Data Science,Livros,148.66,4,2024,5,24,Friday,2,2024-05,594.64
TXN000263,2023-11-01,1035,Smartphone,Eletrônicos,323.16,4,2023,11,1,Wednesday,4,2023-11,1292.64
TXN000264,2024-05-10,7930,Tênis,Roupas,268.80,3,2024,5,10,Friday,2,2024-05,806.40
TXN000265,2023-11-23,2104,Talheres,Casa e Cozinha,703.12,5,2023,11,23,Thursday,4,2023-11,3515.60
TXN000266,2024-07-29,7227,Programação Em Python,Livros,115.00,3,2024,7,29,Monday,3,2024-07,345.00
TXN000267,2024-04-05,2743,Calça Jeans,Roupas,354.57,4,2024,4,5,Friday,2,2024-04,1418.28
TXN000268,2024-09-22,5092,Jaqueta,Roupas,357.19,5,2024,9,22,Sunday,3,2024-09,1785.95
TXN000269,2023-11-17,9348,Casaco,Roupas,192.56,4,2023,11,17,Friday,4,2023-11,770.24
TXN000270,2024-05-25,4295,Liquidificador,Casa e Cozinha,241.94,4,2024,5,25,Saturday,2,2024-05,967.76
TXN000271,2024-06-01,5345,Vestido,Roupas,408.49,1,2024,6,1,Saturday,2,2024-06,408.49
TXN000272,2023-02-21,2403,Cafeteira,Casa e Cozinha,649.99,1,2023,2,21,Tuesday,1,2023-02,649.99
TXN000273,2023-04-21,1241,Meias,Roupas,436.19,4,2023,4,21,Friday,2,2023-04,1744.76
TXN000274,2024-01-10,1106,Liquidificador,Casa e Cozinha,731.46,2,2024,1,10,Wednesday,1,2024-01,1462.92
TXN000275,2024-01-07,9808,Romance,Livros,84.03,4,2024,1,7,Sunday,1,2024-01,336.12
TXN000276,2024-07-17,2290,Luva De Boxe,Esportes,313.37,1,2024,7,17,Wednesday,3,2024-07,313.37
TXN000277,2024-02-08,4119,História,Livros,122.77,2,2024,2,8,Thursday,1,2024-02,245.54
TXN000278,2024-09-08,7615,Liquidificador,Casa e Cozinha,523.47,2,2024,9,8,Sunday,3,2024-09,1046.94
TXN000279,2024-12-31,4770,Cafeteira,Casa e Cozinha,564.55,5,2024,12,31,Tuesday,4,2024-12,2822.75
TXN000280,2023-05-24,2049,Garrafa Térmica,Esportes,482.58,5,2023,5,24,Wednesday,2,2023-05,2412.90
TXN000281,2023-11-03,1117,Tênis De Corrida,Esportes,536.75,3,2023,11,3,Friday,4,2023-11,1610.25
TXN000282,2024-05-01,2424,História,Livros,60.63,4,2024,5,1,Wednesday,2,2024-05,242.52
TXN000283,2024-08-20,4295,Teclado,Eletrônicos,782.39,5,2024,8,20,Tuesday,3,2024-08,3911.95
TXN000284,2024-08-14,2827,Teclado,Eletrônicos,233.26,5,2024,8,14,Wednesday,3,2024-08,1166.30
TXN000285,2024-01-25,1525,Camiseta,Roupas,297.57,1,2024,1,25,Thursday,1,2024-01,297.57
TXN000286,2023-07-15,7912,Cortina,Casa e Cozinha,38.39,4,2023,7,15,Saturday,3,2023-07,153.56
TXN000287,2024-12-08,7916,Cafeteira,Casa e Cozinha,377.82,1,2024,12,8,Sunday,4,2024-12,377.82
TXN000288,2024-12-23,5422,Halter,Esportes,337.02,4,2024,12,23,Monday,4,2024-12,1348.08
TXN000289,2024-06-22,2545,Autoajuda,Livros,53.68,5,2024,6,22,Saturday,2,2024-06,268.40
TXN000290,2023-12-17,1152,Data Science,Livros,94.76,2,2023,12,17,Sunday,4,2023-12,189.52
TXN000291,2023-09-10,4946,Corda De Pular,Esportes,42.54,3,2023,9,10,Sunday,3,2023-09,127.62
TXN000292,2023-10-23,7304,Cortina,Casa e Cozinha,39.51,5,2023,10,23,Monday,4,2023-10,197.55
TXN000293,2023-10-08,9727,Mouse,Eletrônicos,1654.07,4,2023,10,8,Sunday,4,2023-10,6616.28
TXN000294,2023-12-20,4752,Ficção Científica,Livros,63.63,1,2023,12,20,Wednesday,4,2023-12,63.63
TXN000295,2023-12-21,8886,Aventura,Livros,32.15,5,2023,12,21,Thursday,4,2023-12,160.75
TXN000296,2023-10-05,6718,Autoajuda,Livros,85.50,5,2023,10,5,Thursday,4,2023-10,427.50
TXN000297,2023-09-03,3927,Tablet,Eletrônicos,1551.49,1,2023,9,3,Sunday,3,2023-09,1551.49
TXN000298,2023-04-13,4006,Aventura,Livros,44.14,2,2023,4,13,Thursday,2,2023-04,88.28
TXN000299,2023-01-06,2638,Boné,Roupas,318.99,4,2023,1,6,Friday,1,2023-01,1275.96
TXN000301,2023-04-02,8179,Camiseta,Roupas,44.81,2,2023,4,2,Sunday,2,2023-04,89.62
TXN000302,2024-03-03,9830,Mouse,Eletrônicos,1086.14,2,2024,3,3,Sunday,1,2024-03,2172.28
TXN000303,2023-10-24,7873,Smartwatch,Eletrônicos,1104.24,1,2023,10,24,Tuesday,4,2023-10,1104.24
TXN000304,2023-12-10,8962,Cafeteira,Casa e Cozinha,513.57,2,2023,12,10,Sunday,4,2023-12,1027.14
TXN000305,2024-05-31,3536,Programação Em Python,Livros,113.02,3,2024,5,31,Friday,2,2024-05,339.06
TXN000306,2023-06-16,5345,Autoajuda,Livros,146.74,3,2023,6,16,Friday,2,2023-06,440.22
TXN000307,2023-10-30,7054,Jaqueta,Roupas,267.82,4,2023,10,30,Monday,4,2023-10,1071.28
TXN000308,2024-03-13,1651,Romance,Livros,58.60,1,2024,3,13,Wednesday,1,2024-03,58.60
TXN000309,2023-07-09,4598,Cortina,Casa e Cozinha,638.20,1,2023,7,9,Sunday,3,2023-07,638.20
TXN000310,2023-09-25,7939,Casaco,Roupas,150.00,3,2023,9,25,Monday,3,2023-09,450.00
TXN000311,2023-11-06,5905,Bola De Futebol,Esportes,277.41,3,2023,11,6,Monday,4,2023-11,832.23
TXN000312,2024-12-10,8433,Fone De Ouvido,Eletrônicos,202.99,2,2024,12,10,Tuesday,4,2024-12,405.98
TXN000313,2024-02-20,2122,Romance,Livros,18.42,3,2024,2,20,Tuesday,1,2024-02,55.26
TXN000314,2024-01-12,9797,Jaqueta,Roupas,482.07,4,2024,1,12,Friday,1,2024-01,1928.28
TXN000315,2024-09-12,4119,Cafeteira,Casa e Cozinha,670.42,2,2024,9,12,Thursday,3,2024-09,1340.84
TXN000316,2023-09-11,3045,Tênis De Corrida,Esportes,425.19,3,2023,9,11,Monday,3,2023-09,1275.57
TXN000318,2023-07-27,8179,Tapete De Yoga,Esportes,124.64,5,2023,7,27,Thursday,3,2023-07,623.20
TXN000319,2024-03-28,7065,Casaco,Roupas,95.09,5,2024,3,28,Thursday,1,2024-03,475.45
TXN000320,2024-04-01,3547,Talheres,Casa e Cozinha,207.69,4,2024,4,1,Monday,2,2024-04,830.76
TXN000321,2024-07-31,4527,Tênis De Corrida,Esportes,340.81,3,2024,7,31,Wednesday,3,2024-07,1022.43
TXN000322,2023-01-23,7596,Ficção Científica,Livros,111.47,5,2023,1,23,Monday,1,2023-01,557.35
TXN000323,2023-03-16,1106,Cortina,Casa e Cozinha,531.56,5,2023,3,16,Thursday,1,2023-03,2657.80
TXN000324,2023-03-03,6881,Liquidificador,Casa e Cozinha,231.15,2,2023,3,3,Friday,1,2023-03,462.30
TXN000325,2023-05-19,2235,Biografia,Livros,143.91,4,2023,5,19,Friday,2,2023-05,575.64
TXN000326,2024-01-20,3045,Tapete De Yoga,Esportes,449.29,3,2024,1,20,Saturday,1,2024-01,1347.87
TXN000327,2023-05-02,5304,Mochila,Esportes,343.75,2,2023,5,2,Tuesday,2,2023-05,687.50
TXN000328,2023-01-04,1488,Aventura,Livros,97.58,5,2023,1,4,Wednesday,1,2023-01,487.90
TXN000329,2024-03-10,5351,Cama,Casa e Cozinha,341.48,3,2024,3,10,Sunday,1,2024-03,1024.44
TXN000330,2023-06-08,1949,Calça Jeans,Roupas,138.91,4,2023,6,8,Thursday,2,2023-06,555.64
TXN000331,2024-09-21,2424,Vestido,Roupas,190.87,5,2024,9,21,Saturday,3,2024-09,954.35
TXN000332,2023-02-04,7570,Bola De Futebol,Esportes,460.76,1,2023,2,4,Saturday,1,2023-02,460.76
TXN000333,2024-02-16,7658,Vestido,Roupas,26.91,1,2024,2,16,Friday,1,2024-02,26.91
TXN000334,2023-05-24,2122,Programação Em Python,Livros,30.67,5,2023,5,24,Wednesday,2,2023-05,153.35
TXN000335,2023-11-23,5956,Garrafa Térmica,Esportes,51.45,2,2023,11,23,Thursday,4,2023-11,102.90
TXN000336,2024-11-07,9565,Boné,Roupas,39.55,1,2024,11,7,Thursday,4,2024-11,39.55
TXN000337,2024-07-24,5040,Cafeteira,Casa e Cozinha,685.81,3,2024,7,24,Wednesday,3,2024-07,2057.43
TXN000338,2024-10-20,6804,Garrafa Térmica,Esportes,429.60,4,2024,10,20,Sunday,4,2024-10,1718.40
TXN000339,2023-06-02,9645,Talheres,Casa e Cozinha,384.60,4,2023,6,2,Friday,2,2023-06,1538.40
TXN000340,2023-09-04,6573,Autoajuda,Livros,28.21,1,2023,9,4,Monday,3,2023-09,28.21
TXN000341,2024-07-29,4006,Talheres,Casa e Cozinha,398.38,3,2024,7,29,Monday,3,2024-07,1195.14
TXN000342,2023-07-28,1344,Teclado,Eletrônicos,973.27,1,2023,7,28,Friday,3,2023-07,973.27
TXN000344,2024-09-09,4611,Tablet,Eletrônicos,896.01,5,2024,9,9,Monday,3,2024-09,4480.05
TXN000345,2024-11-18,3170,Casaco,Roupas,211.28,3,2024,11,18,Monday,4,2024-11,633.84
TXN000346,2023-11-07,9935,Vestido,Roupas,315.61,1,2023,11,7,Tuesday,4,2023-11,315.61
TXN000347,2024-05-05,3927,Halter,Esportes,390.18,2,2024,5,5,Sunday,2,2024-05,780.36
TXN000348,2024-07-19,2982,Biografia,Livros,21.12,3,2024,7,19,Friday,3,2024-07,63.36
TXN000349,2023-11-12,1009,Aventura,Livros,65.57,4,2023,11,12,Sunday,4,2023-11,262.28
TXN000350,2023-11-24,7916,História,Livros,99.49,5,2023,11,24,Friday,4,2023-11,497.45
TXN000351,2023-08-15,4752,Smartwatch,Eletrônicos,1031.12,5,2023,8,15,Tuesday,3,2023-08,5155.60
TXN000352,2024-08-16,8579,Autoajuda,Livros,130.63,2,2024,8,16,Friday,3,2024-08,261.26
TXN000353,2024-01-24,5669,Casaco,Roupas,336.17,3,2024,1,24,Wednesday,1,2024-01,1008.51
TXN000354,2023-09-21,9238,Cafeteira,Casa e Cozinha,138.72,3,2023,9,21,Thursday,3,2023-09,416.16
TXN000355,2023-06-23,4598,Tênis De Corrida,Esportes,65.58,5,2023,6,23,Friday,2,2023-06,327.90
TXN000356,2024-10-19,6514,Bola De Futebol,Esportes,394.39,1,2024,10,19,Saturday,4,2024-10,394.39
TXN000357,2024-11-15,3615,Mouse,Eletrônicos,101.70,2,2024,11,15,Friday,4,2024-11,203.40
TXN000358,2023-03-11,7572,Tablet,Eletrônicos,1192.26,3,2023,3,11,Saturday,1,2023-03,3576.78
TXN000359,2023-03-03,1936,Liquidificador,Casa e Cozinha,752.78,1,2023,3,3,Friday,1,2023-03,752.78
TXN000360,2024-07-18,3296,Smartphone,Eletrônicos,1172.17,3,2024,7,18,Thursday,3,2024-07,3516.51
TXN000361,2024-07-02,2133,Mouse,Eletrônicos,806.93,2,2024,7,2,Tuesday,3,2024-07,1613.86
TXN000362,2023-04-20,4733,Tapete De Yoga,Esportes,394.89,5,2023,4,20,Thursday,2,2023-04,1974.45
TXN000363,2024-06-23,7126,Data Science,Livros,76.86,1,2024,6,23,Sunday,2,2024-06,76.86
TXN000364,2024-01-18,4116,Cama,Casa e Cozinha,441.04,2,2024,1,18,Thursday,1,2024-01,882.08
TXN000365,2023-11-04,3045,Fone De Ouvido,Eletrônicos,1885.86,4,2023,11,4,Saturday,4,2023-11,7543.44
TXN000366,2024-07-19,1958,Smartphone,Eletrônicos,802.90,1,2024,7,19,Friday,3,2024-07,802.90
TXN000367,2024-05-26,4872,Romance,Livros,144.76,1,2024,5,26,Sunday,2,2024-05,144.76
TXN000368,2023-08-24,8668,Tênis De Corrida,Esportes,545.58,1,2023,8,24,Thursday,3,2023-08,545.58
TXN000369,2024-12-01,2290,Bola De Futebol,Esportes,137.58,3,2024,12,1,Sunday,4,2024-12,412.74
TXN000370,2023-01-17,7304,Tapete De Yoga,Esportes,64.88,4,2023,1,17,Tuesday,1,2023-01,259.52
TXN000371,2023-03-20,9645,Vestido,Roupas,68.37,4,2023,3,20,Monday,1,2023-03,273.48
TXN000372,2024-11-24,8491,Biografia,Livros,17.46,2,2024,11,24,Sunday,4,2024-11,34.92
TXN000373,2024-12-06,9785,Garrafa Térmica,Esportes,79.30,4,2024,12,6,Friday,4,2024-12,317.20
TXN000374,2023-08-26,1711,Biografia,Livros,107.21,3,2023,8,26,Saturday,3,2023-08,321.63
TXN000375,2023-01-31,6038,Cafeteira,Casa e Cozinha,66.24,5,2023,1,31,Tuesday,1,2023-01,331.20
TXN000376,2024-01-20,2528,Boné,Roupas,173.11,5,2024,1,20,Saturday,1,2024-01,865.55
TXN000377,2023-10-30,2743,Fone De Ouvido,Eletrônicos,1697.51,4,2023,10,30,Monday,4,2023-10,6790.04
TXN000378,2024-12-29,5386,Cortina,Casa e Cozinha,28.38,1,2024,12,29,Sunday,4,2024-12,28.38
TXN000379,2023-01-06,4295,Cortina,Casa e Cozinha,653.43,1,2023,1,6,Friday,1,2023-01,653.43
TXN000380,2023-05-16,5803,Boné,Roupas,155.29,5,2023,5,16,Tuesday,2,2023-05,776.45
TXN000381,2024-06-08,9786,Smartphone,Eletrônicos,280.42,5,2024,6,8,Saturday,2,2024-06,1402.10
TXN000382,2023-04-06,4681,Liquidificador,Casa e Cozinha,560.42,4,2023,4,6,Thursday,2,2023-04,2241.68
TXN000383,2023-03-28,3170,Jaqueta,Roupas,321.89,2,2023,3,28,Tuesday,1,2023-03,643.78
TXN000384,2023-05-23,2832,Data Science,Livros,133.46,1,2023,5,23,Tuesday,2,2023-05,133.46
TXN000385,2023-06-21,4872,Biografia,Livros,114.23,1,2023,6,21,Wednesday,2,2023-06,114.23
TXN000386,2024-01-05,4258,Casaco,Roupas,405.67,2,2024,1,5,Friday,1,2024-01,811.34
TXN000387,2024-04-13,7227,Meias,Roupas,262.90,1,2024,4,13,Saturday,2,2024-04,262.90
TXN000388,2024-02-10,4770,Mochila,Esportes,127.03,3,2024,2,10,Saturday,1,2024-02,381.09
TXN000389,2024-03-26,4608,Talheres,Casa e Cozinha,602.99,5,2024,3,26,Tuesday,1,2024-03,3014.95
TXN000390,2024-12-12,3504,Cortina,Casa e Cozinha,647.40,4,2024,12,12,Thursday,4,2024-12,2589.60
TXN000391,2023-11-23,3103,Cama,Casa e Cozinha,792.50,3,2023,11,23,Thursday,4,2023-11,2377.50
TXN000392,2024-02-07,3167,Tablet,Eletrônicos,854.60,5,2024,2,7,Wednesday,1,2024-02,4273.00
TXN000393,2023-07-04,2638,Teclado,Eletrônicos,775.44,2,2023,7,4,Tuesday,3,2023-07,1550.88
TXN000394,2024-03-24,3103,Mouse,Eletrônicos,1564.01,2,2024,3,24,Sunday,1,2024-03,3128.02
TXN000395,2024-10-10,4470,Meias,Roupas,183.59,4,2024,10,10,Thursday,4,2024-10,734.36
TXN000396,2024-01-22,5333,Cafeteira,Casa e Cozinha,745.30,5,2024,1,22,Monday,1,2024-01,3726.50
TXN000397,2024-06-02,5092,Bola De Futebol,Esportes,518.59,3,2024,6,2,Sunday,2,2024-06,1555.77
TXN000398,2024-12-19,3144,Luva De Boxe,Esportes,271.67,2,2024,12,19,Thursday,4,2024-12,543.34
TXN000399,2024-11-04,4899,Camiseta,Roupas,380.42,4,2024,11,4,Monday,4,2024-11,1521.68
TXN000400,2023-12-06,1241,Smartphone,Eletrônicos,1521.36,2,2023,12,6,Wednesday,4,2023-12,3042.72
TXN000401,2024-06-06,7868,Halter,Esportes,84.30,4,2024,6,6,Thursday,2,2024-06,337.20
TXN000402,2024-04-19,4044,Tênis,Roupas,453.23,4,2024,4,19,Friday,2,2024-04,1812.92
TXN000403,2023-04-18,3705,Jogo De Panelas,Casa e Cozinha,409.15,2,2023,4,18,Tuesday,2,2023-04,818.30
TXN000404,2023-12-23,7537,Aventura,Livros,126.57,5,2023,12,23,Saturday,4,2023-12,632.85
TXN000405,2024-05-09,6413,Jogo De Panelas,Casa e Cozinha,262.84,4,2024,5,9,Thursday,2,2024-05,1051.36
TXN000406,2023-11-23,2584,Ficção Científica,Livros,135.90,1,2023,11,23,Thursday,4,2023-11,135.90
TXN000407,2023-01-24,4750,Carregador,Eletrônicos,808.94,2,2023,1,24,Tuesday,1,2023-01,1617.88
TXN000408,2024-06-12,5040,Tapete De Yoga,Esportes,31.23,4,2024,6,12,Wednesday,2,2024-06,124.92
TXN000409,2024-04-18,8123,Talheres,Casa e Cozinha,725.25,4,2024,4,18,Thursday,2,2024-04,2901.00
TXN000410,2024-02-10,4811,Halter,Esportes,77.49,4,2024,2,10,Saturday,1,2024-02,309.96
TXN000411,2024-02-03,5506,Vestido,Roupas,173.27,1,2024,2,3,Saturday,1,2024-02,173.27
TXN000412,2024-08-14,4814,Tapete De Yoga,Esportes,571.29,2,2024,8,14,Wednesday,3,2024-08,1142.58
TXN000413,2024-04-13,3664,Aventura,Livros,143.33,3,2024,4,13,Saturday,2,2024-04,429.99
TXN000414,2024-09-03,8651,Mochila,Esportes,354.73,3,2024,9,3,Tuesday,3,2024-09,1064.19
TXN000415,2023-12-27,5345,Tapete De Yoga,Esportes,388.31,3,2023,12,27,Wednesday,4,2023-12,1164.93
TXN000416,2024-09-21,2291,Tênis,Roupas,235.25,3,2024,9,21,Saturday,3,2024-09,705.75
TXN000417,2023-04-30,7543,Autoajuda,Livros,54.58,4,2023,4,30,Sunday,2,2023-04,218.32
TXN000418,2024-09-02,5422,Mochila,Esportes,213.98,4,2024,9,2,Monday,3,2024-09,855.92
TXN000419,2024-10-12,5915,Jaqueta,Roupas,342.81,2,2024,10,12,Saturday,4,2024-10,685.62
TXN000420,2023-07-11,8177,Liquidificador,Casa e Cozinha,604.38,1,2023,7,11,Tuesday,3,2023-07,604.38
TXN000421,2024-05-11,7216,Boné,Roupas,399.96,5,2024,5,11,Saturday,2,2024-05,1999.80
TXN000422,2024-10-30,1931,Cafeteira,Casa e Cozinha,633.80,4,2024,10,30,Wednesday,4,2024-10,2535.20
TXN000423,2024-05-15,8517,Smartphone,Eletrônicos,227.85,2,2024,5,15,Wednesday,2,2024-05,455.70
TXN000424,2023-10-27,1434,Programação Em Python,Livros,81.75,2,2023,10,27,Friday,4,2023-10,163.50
TXN000425,2024-04-13,5002,Jogo De Panelas,Casa e Cozinha,55.47,3,2024,4,13,Saturday,2,2024-04,166.41
TXN000426,2024-07-10,8744,Bola De Futebol,Esportes,340.98,4,2024,7,10,Wednesday,3,2024-07,1363.92
TXN000427,2024-07-13,1188,Jogo De Panelas,Casa e Cozinha,358.81,2,2024,7,13,Saturday,3,2024-07,717.62
TXN000428,2023-11-01,1434,Toalha,Casa e Cozinha,711.29,1,2023,11,1,Wednesday,4,2023-11,711.29
TXN000429,2024-03-25,6820,Vestido,Roupas,188.44,5,2024,3,25,Monday,1,2024-03,942.20
TXN000430,2024-12-06,2160,Mochila,Esportes,92.31,2,2024,12,6,Friday,4,2024-12,184.62
TXN000431,2023-07-31,2040,Caixa De Som,Eletrônicos,328.83,5,2023,7,31,Monday,3,2023-07,1644.15
TXN000432,2024-07-05,3340,Data Science,Livros,117.80,3,2024,7,5,Friday,3,2024-07,353.40
TXN000433,2024-06-10,1750,Boné,Roupas,316.74,3,2024,6,10,Monday,2,2024-06,950.22
TXN000434,2024-11-02,3803,Vestido,Roupas,68.54,3,2024,11,2,Saturday,4,2024-11,205.62
TXN000435,2023-09-11,1993,Talheres,Casa e Cozinha,76.44,3,2023,9,11,Monday,3,2023-09,229.32
TXN000436,2024-10-04,5563,Cafeteira,Casa e Cozinha,563.77,1,2024,10,4,Friday,4,2024-10,563.77
TXN000437,2024-02-17,1651,História,Livros,24.82,4,2024,2,17,Saturday,1,2024-02,99.28
TXN000438,2023-12-02,1128,Fone De Ouvido,Eletrônicos,1652.63,4,2023,12,2,Saturday,4,2023-12,6610.52
TXN000439,2024-10-12,8953,Mouse,Eletrônicos,1427.17,4,2024,10,12,Saturday,4,2024-10,5708.68
TXN000440,2023-08-05,1931,História,Livros,25.98,3,2023,8,5,Saturday,3,2023-08,77.94
TXN000441,2024-07-14,5956,Casaco,Roupas,60.72,1,2024,7,14,Sunday,3,2024-07,60.72
TXN000442,2023-02-17,5741,Liquidificador,Casa e Cozinha,789.45,2,2023,2,17,Friday,1,2023-02,1578.90
TXN000443,2024-03-27,7396,Mouse,Eletrônicos,779.83,2,2024,3,27,Wednesday,1,2024-03,1559.66
TXN000444,2024-10-27,7932,Meias,Roupas,197.91,3,2024,10,27,Sunday,4,2024-10,593.73
TXN000445,2023-09-14,7201,Autoajuda,Livros,124.73,3,2023,9,14,Thursday,3,2023-09,374.19
TXN000446,2024-12-17,3591,Jogo De Panelas,Casa e Cozinha,758.33,1,2024,12,17,Tuesday,4,2024-12,758.33
TXN000447,2023-08-07,9883,Carregador,Eletrônicos,1972.70,5,2023,8,7,Monday,3,2023-08,9863.50
TXN000448,2024-11-27,4502,Smartphone,Eletrônicos,1519.09,1,2024,11,27,Wednesday,4,2024-11,1519.09
TXN000449,2024-03-08,3677,Jogo De Panelas,Casa e Cozinha,307.25,1,2024,3,8,Friday,1,2024-03,307.25
TXN000450,2023-04-15,4814,História,Livros,26.27,2,2023,4,15,Saturday,2,2023-04,52.54
TXN000451,2024-01-27,8573,Calça Jeans,Roupas,393.03,1,2024,1,27,Saturday,1,2024-01,393.03
TXN000452,2024-09-16,7482,Cortina,Casa e Cozinha,451.14,2,2024,9,16,Monday,3,2024-09,902.28
TXN000453,2024-02-26,8886,Calça Jeans,Roupas,223.63,2,2024,2,26,Monday,1,2024-02,447.26
TXN000454,2023-05-07,7939,Biografia,Livros,137.36,2,2023,5,7,Sunday,2,2023-05,274.72
TXN000455,2023-09-11,1949,Tablet,Eletrônicos,266.84,5,2023,9,11,Monday,3,2023-09,1334.20
TXN000456,2024-09-14,8962,Smartwatch,Eletrônicos,1010.62,5,2024,9,14,Saturday,3,2024-09,5053.10
TXN000457,2024-06-05,3266,Toalha,Casa e Cozinha,18.97,2,2024,6,5,Wednesday,2,2024-06,37.94
TXN000458,2024-05-21,7735,Tablet,Eletrônicos,963.89,5,2024,5,21,Tuesday,2,2024-05,4819.45
TXN000460,2024-02-01,5669,Cortina,Casa e Cozinha,103.87,2,2024,2,1,Thursday,1,2024-02,207.74
TXN000461,2024-04-27,5333,Fone De Ouvido,Eletrônicos,279.18,2,2024,4,27,Saturday,2,2024-04,558.36
TXN000462,2023-02-10,6514,Toalha,Casa e Cozinha,522.88,5,2023,2,10,Friday,1,2023-02,2614.40
TXN000463,2024-03-01,8260,Jogo De Panelas,Casa e Cozinha,599.38,5,2024,3,1,Friday,1,2024-03,2996.90
TXN000464,2024-09-22,5386,Romance,Livros,93.75,5,2024,9,22,Sunday,3,2024-09,468.75
TXN000465,2023-07-28,2084,Garrafa Térmica,Esportes,578.25,1,2023,7,28,Friday,3,2023-07,578.25
TXN000466,2023-11-14,3724,Camiseta,Roupas,199.94,4,2023,11,14,Tuesday,4,2023-11,799.76
TXN000467,2023-04-29,1035,Bola De Futebol,Esportes,189.28,2,2023,4,29,Saturday,2,2023-04,378.56
TXN000468,2023-05-03,2679,Camiseta,Roupas,436.93,3,2023,5,3,Wednesday,2,2023-05,1310.79
TXN000469,2024-06-19,2343,Autoajuda,Livros,45.19,3,2024,6,19,Wednesday,2,2024-06,135.57
TXN000470,2023-05-01,9279,Biografia,Livros,145.04,1,2023,5,1,Monday,2,2023-05,145.04
TXN000471,2023-09-27,5956,Teclado,Eletrônicos,73.70,3,2023,9,27,Wednesday,3,2023-09,221.10
TXN000472,2023-02-26,2312,Tapete De Yoga,Esportes,582.68,3,2023,2,26,Sunday,1,2023-02,1748.04
TXN000473,2023-04-16,8179,Tablet,Eletrônicos,134.16,1,2023,4,16,Sunday,2,2023-04,134.16
TXN000474,2023-02-15,2679,Camiseta,Roupas,447.75,4,2023,2,15,Wednesday,1,2023-02,1791.00
TXN000475,2023-06-03,5304,Mouse,Eletrônicos,1079.02,2,2023,6,3,Saturday,2,2023-06,2158.04
TXN000476,2024-03-02,8397,Romance,Livros,149.05,1,2024,3,2,Saturday,1,2024-03,149.05
TXN000477,2024-05-29,6574,Vestido,Roupas,55.42,1,2024,5,29,Wednesday,2,2024-05,55.42
TXN000478,2024-02-15,6881,Toalha,Casa e Cozinha,447.54,3,2024,2,15,Thursday,1,2024-02,1342.62
TXN000479,2023-12-02,5803,Tênis De Corrida,Esportes,582.35,1,2023,12,2,Saturday,4,2023-12,582.35
TXN000480,2023-07-25,3103,Corda De Pular,Esportes,325.78,2,2023,7,25,Tuesday,3,2023-07,651.56
TXN000481,2024-04-20,4981,Tênis De Corrida,Esportes,386.90,2,2024,4,20,Saturday,2,2024-04,773.80
TXN000482,2024-07-13,9317,Camiseta,Roupas,353.96,1,2024,7,13,Saturday,3,2024-07,353.96
TXN000483,2023-08-27,6180,Ficção Científica,Livros,76.36,1,2023,8,27,Sunday,3,2023-08,76.36
TXN000484,2024-11-04,2545,Romance,Livros,99.72,2,2024,11,4,Monday,4,2024-11,199.44
TXN000485,2024-03-05,9701,Carregador,Eletrônicos,1002.52,1,2024,3,5,Tuesday,1,2024-03,1002.52
